,species
2998,349
2999,349
3000,349
3001,396
3002,349
3003,396
3004,349
3005,349
3006,349
3007,349
3008,379
3009,379
3010,396
3011,374
3012,379
3013,374
3014,396
3015,396
3016,396
3017,374
3018,379
3019,396
3020,379
3021,379
3022,381
3023,379
3024,361
3025,379
3026,379
3027,379
3028,271
3029,329
3030,271
3031,379
3032,396
3033,396
3034,379
3035,329
3036,361
3037,379
3038,361
3039,379
3040,392
3041,300
3042,300
3043,300
3044,392
3045,392
3046,297
3047,322
3048,300
3049,300
3050,397
3051,300
3052,300
3053,121
3054,300
3055,392
3056,347
3057,347
3058,373
3059,347
3060,347
3061,347
3062,322
3063,347
3064,347
3065,347
3066,347
3067,347
3068,347
3069,322
3070,347
3071,322
3072,378
3073,386
3074,392
3075,378
3076,378
3077,392
3078,337
3079,378
3080,378
3081,378
3082,337
3083,386
3084,386
3085,378
3086,386
3087,386
3088,353
3089,353
3090,401
3091,386
3092,386
3093,353
3094,386
3095,386
3096,353
3097,386
3098,386
3099,386
3100,386
3101,386
3102,386
3103,386
3104,400
3105,274
3106,274
3107,319
3108,222
3109,265
3110,319
3111,319
3112,319
3113,319
3114,400
3115,319
3116,319
3117,274
3118,319
3119,319
3120,400
3121,400
3122,352
3123,222
3124,400
3125,222
3126,385
3127,401
3128,222
3129,400
3130,400
3131,400
3132,400
3133,352
3134,222
3135,222
3136,400
3137,298
3138,352
3139,298
3140,276
3141,400
3142,400
3143,400
3144,391
3145,391
3146,400
3147,298
3148,298
3149,276
3150,298
3151,391
3152,291
3153,291
3154,291
3155,291
3156,291
3157,291
3158,291
3159,291
3160,291
3161,291
3162,383
3163,291
3164,383
3165,291
3166,291
3167,291
3168,400
3169,338
3170,338
3171,338
3172,338
3173,277
3174,321
3175,338
3176,338
3177,338
3178,338
3179,338
3180,338
3181,338
3182,338
3183,338
3184,396
3185,382
3186,396
3187,361
3188,396
3189,396
3190,396
3191,361
3192,382
3193,338
3194,382
3195,396
3196,361
3197,396
3198,396
3199,382
3200,320
3201,320
3202,392
3203,271
3204,361
3205,396
3206,396
3207,271
3208,271
3209,7
3210,392
3211,320
3212,361
3213,361
3214,361
3215,392
3216,392
3217,347
3218,373
3219,392
3220,227
3221,227
3222,227
3223,227
3224,392
3225,337
3226,392
3227,227
3228,392
3229,227
3230,373
3231,392
3232,373
3233,319
3234,392
3235,370
3236,392
3237,373
3238,373
3239,300
3240,392
3241,373
3242,373
3243,370
3244,392
3245,392
3246,373
3247,370
3248,242
3249,337
3250,337
3251,318
3252,350
3253,337
3254,242
3255,337
3256,318
3257,337
3258,350
3259,398
3260,242
3261,337
3262,198
3263,373
3264,319
3265,319
3266,337
3267,392
3268,400
3269,386
3270,386
3271,400
3272,386
3273,386
3274,386
3275,392
3276,386
3277,362
3278,386
3279,319
