,species
2998,330
2999,330
3000,330
3001,397
3002,330
3003,330
3004,408
3005,408
3006,330
3007,330
3008,383
3009,408
3010,317
3011,408
3012,414
3013,383
3014,383
3015,383
3016,383
3017,383
3018,383
3019,383
3020,416
3021,330
3022,264
3023,383
3024,393
3025,372
3026,343
3027,372
3028,343
3029,372
3030,372
3031,372
3032,343
3033,415
3034,343
3035,372
3036,372
3037,372
3038,343
3039,404
3040,367
3041,367
3042,367
3043,367
3044,367
3045,353
3046,367
3047,404
3048,367
3049,420
3050,367
3051,367
3052,367
3053,404
3054,367
3055,367
3056,418
3057,418
3058,404
3059,343
3060,418
3061,419
3062,406
3063,418
3064,418
3065,418
3066,418
3067,419
3068,418
3069,419
3070,418
3071,343
3072,414
3073,409
3074,410
3075,25
3076,351
3077,409
3078,367
3079,409
3080,351
3081,414
3082,367
3083,409
3084,409
3085,414
3086,414
3087,414
3088,409
3089,307
3090,388
3091,388
3092,409
3093,409
3094,389
3095,307
3096,389
3097,389
3098,409
3099,409
3100,410
3101,307
3102,409
3103,321
3104,401
3105,284
3106,401
3107,401
3108,401
3109,307
3110,401
3111,307
3112,307
3113,344
3114,344
3115,307
3116,401
3117,307
3118,401
3119,344
3120,375
3121,375
3122,375
3123,375
3124,375
3125,100
3126,245
3127,375
3128,375
3129,245
3130,245
3131,375
3132,245
3133,245
3134,375
3135,375
3136,368
3137,290
3138,368
3139,368
3140,368
3141,368
3142,375
3143,368
3144,407
3145,290
3146,375
3147,368
3148,375
3149,368
3150,368
3151,368
3152,332
3153,332
3154,371
3155,332
3156,371
3157,332
3158,332
3159,371
3160,371
3161,371
3162,371
3163,403
3164,371
3165,371
3166,332
3167,332
3168,394
3169,394
3170,394
3171,264
3172,394
3173,264
3174,394
3175,407
3176,394
3177,394
3178,394
3179,264
3180,394
3181,394
3182,394
3183,394
3184,416
3185,396
3186,407
3187,396
3188,396
3189,407
3190,407
3191,416
3192,407
3193,407
3194,416
3195,407
3196,407
3197,407
3198,416
3199,407
3200,415
3201,415
3202,415
3203,415
3204,415
3205,415
3206,415
3207,415
3208,415
3209,415
3210,415
3211,415
3212,415
3213,407
3214,407
3215,415
3216,415
3217,415
3218,296
3219,415
3220,415
3221,296
3222,409
3223,296
3224,415
3225,415
3226,296
3227,415
3228,415
3229,404
3230,296
3231,415
3232,288
3233,367
3234,367
3235,376
3236,376
3237,288
3238,409
3239,351
3240,376
3241,376
3242,376
3243,362
3244,376
3245,376
3246,351
3247,351
3248,351
3249,288
3250,351
3251,388
3252,351
3253,351
3254,351
3255,351
3256,351
3257,351
3258,351
3259,351
3260,351
3261,351
3262,216
3263,351
3264,409
3265,388
3266,344
3267,410
3268,410
3269,401
3270,401
3271,410
3272,360
3273,388
3274,409
3275,410
3276,401
3277,360
3278,388
3279,401
