,species
2998,205
2999,374
3000,356
3001,374
3002,374
3003,374
3004,374
3005,225
3006,374
3007,374
3008,338
3009,360
3010,360
3011,382
3012,233
3013,268
3014,382
3015,338
3016,338
3017,268
3018,233
3019,338
3020,382
3021,360
3022,233
3023,360
3024,338
3025,361
3026,338
3027,361
3028,379
3029,338
3030,376
3031,361
3032,338
3033,373
3034,379
3035,379
3036,379
3037,373
3038,350
3039,338
3040,319
3041,373
3042,307
3043,183
3044,307
3045,307
3046,373
3047,373
3048,373
3049,329
3050,373
3051,350
3052,373
3053,373
3054,307
3055,373
3056,329
3057,329
3058,329
3059,329
3060,329
3061,329
3062,329
3063,329
3064,329
3065,319
3066,329
3067,329
3068,329
3069,375
3070,329
3071,329
3072,375
3073,346
3074,375
3075,346
3076,375
3077,375
3078,333
3079,346
3080,375
3081,346
3082,375
3083,346
3084,346
3085,375
3086,375
3087,375
3088,372
3089,300
3090,291
3091,346
3092,291
3093,291
3094,333
3095,300
3096,291
3097,300
3098,300
3099,375
3100,291
3101,375
3102,346
3103,300
3104,342
3105,342
3106,380
3107,380
3108,342
3109,206
3110,380
3111,342
3112,342
3113,342
3114,342
3115,206
3116,342
3117,342
3118,206
3119,342
3120,275
3121,275
3122,275
3123,294
3124,275
3125,196
3126,342
3127,275
3128,275
3129,116
3130,342
3131,116
3132,275
3133,342
3134,275
3135,342
3136,381
3137,381
3138,381
3139,381
3140,381
3141,374
3142,381
3143,381
3144,381
3145,381
3146,381
3147,381
3148,258
3149,381
3150,374
3151,342
3152,366
3153,366
3154,366
3155,366
3156,366
3157,374
3158,374
3159,366
3160,366
3161,366
3162,366
3163,366
3164,366
3165,366
3166,366
3167,366
3168,370
3169,370
3170,370
3171,370
3172,370
3173,370
3174,370
3175,302
3176,370
3177,370
3178,302
3179,370
3180,370
3181,370
3182,370
3183,370
3184,370
3185,377
3186,268
3187,268
3188,268
3189,268
3190,268
3191,268
3192,268
3193,377
3194,268
3195,370
3196,382
3197,268
3198,382
3199,370
3200,350
3201,329
3202,232
3203,232
3204,232
3205,350
3206,276
3207,361
3208,329
3209,329
3210,232
3211,329
3212,329
3213,350
3214,350
3215,350
3216,369
3217,369
3218,369
3219,369
3220,358
3221,369
3222,369
3223,358
3224,369
3225,369
3226,350
3227,304
3228,369
3229,369
3230,369
3231,369
3232,375
3233,357
3234,357
3235,357
3236,357
3237,301
3238,301
3239,375
3240,301
3241,301
3242,375
3243,375
3244,375
3245,301
3246,375
3247,375
3248,375
3249,375
3250,351
3251,375
3252,375
3253,375
3254,375
3255,375
3256,375
3257,375
3258,375
3259,375
3260,375
3261,375
3262,375
3263,375
3264,351
3265,216
3266,333
3267,342
3268,362
3269,342
3270,351
3271,342
3272,351
3273,351
3274,351
3275,216
3276,351
3277,333
3278,216
3279,216
