,species
2998,285
2999,158
3000,103
3001,285
3002,103
3003,285
3004,285
3005,333
3006,285
3007,285
3008,285
3009,285
3010,285
3011,285
3012,285
3013,285
3014,285
3015,285
3016,285
3017,285
3018,285
3019,285
3020,285
3021,285
3022,331
3023,285
3024,326
3025,331
3026,123
3027,290
3028,326
3029,123
3030,285
3031,290
3032,123
3033,290
3034,290
3035,326
3036,290
3037,123
3038,326
3039,326
3040,271
3041,271
3042,269
3043,269
3044,271
3045,319
3046,271
3047,315
3048,315
3049,326
3050,319
3051,271
3052,326
3053,271
3054,319
3055,271
3056,316
3057,316
3058,316
3059,162
3060,316
3061,316
3062,327
3063,316
3064,319
3065,159
3066,327
3067,316
3068,316
3069,325
3070,327
3071,316
3072,319
3073,327
3074,309
3075,319
3076,325
3077,325
3078,309
3079,309
3080,325
3081,309
3082,325
3083,309
3084,325
3085,309
3086,309
3087,325
3088,201
3089,210
3090,320
3091,320
3092,201
3093,314
3094,300
3095,300
3096,332
3097,332
3098,189
3099,324
3100,320
3101,300
3102,320
3103,210
3104,324
3105,332
3106,324
3107,324
3108,324
3109,332
3110,324
3111,169
3112,332
3113,324
3114,332
3115,324
3116,324
3117,324
3118,86
3119,324
3120,332
3121,332
3122,332
3123,332
3124,332
3125,332
3126,332
3127,291
3128,203
3129,332
3130,332
3131,332
3132,203
3133,332
3134,332
3135,332
3136,88
3137,291
3138,312
3139,291
3140,312
3141,291
3142,312
3143,333
3144,312
3145,312
3146,312
3147,312
3148,291
3149,291
3150,280
3151,312
3152,291
3153,291
3154,291
3155,285
3156,291
3157,289
3158,111
3159,291
3160,312
3161,158
3162,291
3163,291
3164,291
3165,291
3166,289
3167,289
3168,133
3169,285
3170,285
3171,285
3172,285
3173,285
3174,285
3175,291
3176,285
3177,310
3178,285
3179,285
3180,285
3181,285
3182,285
3183,285
3184,259
3185,259
3186,285
3187,235
3188,259
3189,326
3190,259
3191,133
3192,285
3193,259
3194,235
3195,259
3196,259
3197,133
3198,235
3199,285
3200,269
3201,290
3202,215
3203,215
3204,290
3205,290
3206,334
3207,290
3208,215
3209,215
3210,329
3211,326
3212,215
3213,215
3214,285
3215,329
3216,334
3217,316
3218,316
3219,288
3220,288
3221,334
3222,288
3223,334
3224,288
3225,334
3226,334
3227,288
3228,334
3229,288
3230,334
3231,334
3232,269
3233,309
3234,309
3235,309
3236,269
3237,334
3238,309
3239,269
3240,269
3241,269
3242,309
3243,309
3244,269
3245,269
3246,269
3247,269
3248,300
3249,300
3250,270
3251,300
3252,270
3253,270
3254,270
3255,300
3256,270
3257,300
3258,300
3259,270
3260,300
3261,270
3262,300
3263,300
3264,231
3265,273
3266,320
3267,324
3268,320
3269,155
3270,270
3271,231
3272,231
3273,302
3274,320
3275,273
3276,231
3277,155
3278,320
3279,302
