,species
2998,289
2999,289
3000,289
3001,322
3002,289
3003,322
3004,268
3005,289
3006,349
3007,322
3008,353
3009,309
3010,309
3011,289
3012,353
3013,309
3014,353
3015,309
3016,309
3017,21
3018,353
3019,353
3020,309
3021,353
3022,309
3023,309
3024,353
3025,302
3026,302
3027,302
3028,302
3029,302
3030,302
3031,302
3032,302
3033,348
3034,302
3035,302
3036,322
3037,353
3038,322
3039,353
3040,352
3041,35
3042,322
3043,352
3044,352
3045,352
3046,352
3047,352
3048,352
3049,322
3050,152
3051,352
3052,152
3053,352
3054,302
3055,352
3056,326
3057,350
3058,326
3059,326
3060,350
3061,326
3062,326
3063,352
3064,326
3065,335
3066,350
3067,326
3068,326
3069,335
3070,326
3071,352
3072,350
3073,335
3074,335
3075,350
3076,330
3077,335
3078,335
3079,335
3080,335
3081,335
3082,350
3083,350
3084,350
3085,350
3086,335
3087,350
3088,346
3089,293
3090,346
3091,342
3092,342
3093,346
3094,346
3095,346
3096,342
3097,342
3098,342
3099,342
3100,342
3101,342
3102,346
3103,346
3104,296
3105,296
3106,338
3107,296
3108,296
3109,349
3110,296
3111,349
3112,349
3113,296
3114,338
3115,296
3116,296
3117,296
3118,346
3119,338
3120,349
3121,349
3122,349
3123,349
3124,349
3125,349
3126,349
3127,215
3128,334
3129,253
3130,215
3131,334
3132,349
3133,253
3134,349
3135,349
3136,349
3137,349
3138,344
3139,344
3140,344
3141,344
3142,344
3143,344
3144,344
3145,344
3146,349
3147,344
3148,344
3149,349
3150,344
3151,344
3152,268
3153,349
3154,349
3155,322
3156,272
3157,268
3158,349
3159,268
3160,268
3161,272
3162,349
3163,67
3164,322
3165,268
3166,322
3167,349
3168,300
3169,349
3170,300
3171,289
3172,300
3173,300
3174,328
3175,328
3176,328
3177,300
3178,328
3179,300
3180,328
3181,328
3182,300
3183,300
3184,300
3185,302
3186,328
3187,328
3188,300
3189,309
3190,300
3191,300
3192,302
3193,327
3194,328
3195,328
3196,300
3197,302
3198,300
3199,300
3200,214
3201,237
3202,237
3203,214
3204,214
3205,214
3206,237
3207,160
3208,237
3209,327
3210,327
3211,214
3212,300
3213,327
3214,160
3215,237
3216,170
3217,326
3218,285
3219,285
3220,278
3221,285
3222,285
3223,285
3224,285
3225,278
3226,239
3227,285
3228,278
3229,239
3230,278
3231,239
3232,330
3233,330
3234,330
3235,330
3236,330
3237,330
3238,330
3239,330
3240,330
3241,330
3242,330
3243,330
3244,330
3245,330
3246,330
3247,335
3248,330
3249,335
3250,335
3251,335
3252,335
3253,335
3254,335
3255,335
3256,335
3257,129
3258,330
3259,335
3260,335
3261,335
3262,335
3263,335
3264,346
3265,346
3266,346
3267,350
3268,346
3269,346
3270,257
3271,350
3272,346
3273,257
3274,335
3275,342
3276,114
3277,346
3278,346
3279,335
