,species
2998,281
2999,281
3000,190
3001,281
3002,281
3003,281
3004,281
3005,281
3006,190
3007,281
3008,336
3009,351
3010,336
3011,336
3012,336
3013,324
3014,336
3015,245
3016,245
3017,336
3018,336
3019,69
3020,319
3021,281
3022,245
3023,336
3024,319
3025,282
3026,355
3027,355
3028,245
3029,282
3030,355
3031,355
3032,225
3033,245
3034,245
3035,225
3036,337
3037,337
3038,282
3039,282
3040,346
3041,353
3042,346
3043,353
3044,350
3045,353
3046,346
3047,353
3048,350
3049,353
3050,350
3051,350
3052,346
3053,353
3054,346
3055,350
3056,346
3057,266
3058,266
3059,307
3060,307
3061,346
3062,307
3063,307
3064,307
3065,346
3066,266
3067,266
3068,307
3069,280
3070,346
3071,307
3072,316
3073,316
3074,316
3075,346
3076,316
3077,346
3078,316
3079,307
3080,316
3081,316
3082,316
3083,316
3084,316
3085,316
3086,316
3087,316
3088,259
3089,307
3090,326
3091,259
3092,346
3093,326
3094,259
3095,326
3096,343
3097,346
3098,326
3099,259
3100,356
3101,356
3102,356
3103,326
3104,346
3105,346
3106,346
3107,296
3108,257
3109,346
3110,346
3111,346
3112,257
3113,257
3114,257
3115,346
3116,346
3117,344
3118,346
3119,346
3120,344
3121,344
3122,344
3123,344
3124,181
3125,296
3126,323
3127,323
3128,296
3129,344
3130,344
3131,344
3132,344
3133,323
3134,296
3135,323
3136,323
3137,323
3138,323
3139,323
3140,323
3141,330
3142,323
3143,323
3144,323
3145,344
3146,330
3147,323
3148,346
3149,323
3150,323
3151,323
3152,262
3153,322
3154,322
3155,262
3156,262
3157,262
3158,262
3159,322
3160,262
3161,322
3162,322
3163,322
3164,262
3165,262
3166,335
3167,290
3168,336
3169,190
3170,281
3171,262
3172,190
3173,336
3174,262
3175,262
3176,262
3177,262
3178,262
3179,228
3180,228
3181,281
3182,228
3183,262
3184,351
3185,245
3186,245
3187,355
3188,355
3189,351
3190,171
3191,268
3192,355
3193,350
3194,350
3195,355
3196,268
3197,355
3198,182
3199,350
3200,351
3201,351
3202,351
3203,353
3204,190
3205,246
3206,350
3207,351
3208,350
3209,336
3210,190
3211,351
3212,351
3213,351
3214,190
3215,336
3216,219
3217,246
3218,219
3219,219
3220,201
3221,280
3222,219
3223,219
3224,219
3225,219
3226,280
3227,280
3228,280
3229,280
3230,280
3231,280
3232,350
3233,355
3234,355
3235,350
3236,350
3237,285
3238,350
3239,355
3240,194
3241,194
3242,350
3243,194
3244,350
3245,201
3246,350
3247,350
3248,307
3249,194
3250,316
3251,307
3252,307
3253,307
3254,307
3255,259
3256,259
3257,307
3258,307
3259,259
3260,316
3261,259
3262,307
3263,307
3264,263
3265,263
3266,346
3267,316
3268,316
3269,263
3270,259
3271,263
3272,316
3273,316
3274,263
3275,316
3276,154
3277,343
3278,259
3279,259
