,species
2998,371
2999,338
3000,233
3001,338
3002,309
3003,371
3004,233
3005,309
3006,233
3007,104
3008,98
3009,359
3010,363
3011,363
3012,363
3013,365
3014,98
3015,359
3016,363
3017,98
3018,363
3019,363
3020,363
3021,371
3022,363
3023,365
3024,350
3025,366
3026,366
3027,366
3028,340
3029,354
3030,347
3031,366
3032,354
3033,340
3034,275
3035,129
3036,129
3037,350
3038,340
3039,366
3040,339
3041,335
3042,244
3043,244
3044,82
3045,216
3046,335
3047,339
3048,339
3049,339
3050,339
3051,339
3052,244
3053,339
3054,339
3055,339
3056,335
3057,335
3058,367
3059,218
3060,335
3061,218
3062,339
3063,335
3064,335
3065,216
3066,218
3067,339
3068,335
3069,216
3070,335
3071,218
3072,152
3073,152
3074,349
3075,349
3076,349
3077,349
3078,349
3079,349
3080,335
3081,360
3082,349
3083,349
3084,349
3085,349
3086,349
3087,360
3088,349
3089,349
3090,349
3091,349
3092,349
3093,349
3094,287
3095,335
3096,335
3097,349
3098,349
3099,349
3100,349
3101,287
3102,349
3103,349
3104,291
3105,291
3106,291
3107,296
3108,291
3109,291
3110,349
3111,291
3112,291
3113,296
3114,291
3115,291
3116,291
3117,349
3118,291
3119,291
3120,232
3121,232
3122,232
3123,232
3124,232
3125,181
3126,368
3127,232
3128,368
3129,232
3130,256
3131,371
3132,232
3133,256
3134,232
3135,232
3136,232
3137,353
3138,353
3139,353
3140,232
3141,353
3142,232
3143,351
3144,353
3145,232
3146,117
3147,351
3148,351
3149,351
3150,353
3151,353
3152,366
3153,362
3154,366
3155,362
3156,366
3157,362
3158,366
3159,160
3160,371
3161,366
3162,366
3163,362
3164,338
3165,362
3166,362
3167,362
3168,338
3169,338
3170,309
3171,309
3172,338
3173,353
3174,309
3175,353
3176,338
3177,338
3178,338
3179,338
3180,309
3181,338
3182,338
3183,338
3184,363
3185,363
3186,363
3187,363
3188,363
3189,363
3190,338
3191,338
3192,363
3193,338
3194,371
3195,354
3196,338
3197,338
3198,338
3199,338
3200,116
3201,347
3202,347
3203,347
3204,347
3205,272
3206,347
3207,347
3208,347
3209,347
3210,347
3211,347
3212,347
3213,347
3214,272
3215,347
3216,360
3217,360
3218,168
3219,360
3220,298
3221,360
3222,298
3223,360
3224,168
3225,360
3226,360
3227,360
3228,344
3229,168
3230,298
3231,360
3232,360
3233,339
3234,339
3235,360
3236,339
3237,360
3238,360
3239,360
3240,339
3241,360
3242,349
3243,360
3244,339
3245,339
3246,360
3247,339
3248,360
3249,355
3250,339
3251,360
3252,223
3253,355
3254,360
3255,223
3256,355
3257,355
3258,355
3259,355
3260,355
3261,360
3262,360
3263,355
3264,360
3265,355
3266,360
3267,355
3268,360
3269,151
3270,355
3271,355
3272,152
3273,355
3274,360
3275,355
3276,360
3277,355
3278,355
3279,360
